Import Date	Metadata Timestamp	Date Last Played	Play State Last Modified	Download Date	Play Count	Author	Title	Subtitle	Asset URL	Web Page URL	Duration	Size	Play State
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #208 - The Tickler	This week: though Apple spends far less on research and development than the competition, they out innovate them all.  How?  Hit play to catch the discussion.  Plus: iPhone 7 may ditch the beloved headphone jack; Amazon Video is coming...		http://thecultcast.libsyn.com/cultcast-208-the-tickler	4398.0	93328508	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #58 - Ohhhhh Myyyy!	"Hot out the oven, a new iOS 6 jailbreak!  We'll tell you why you should and shouldn't hack into your precious iPhone.
Then, what's next for Mac Pro, the apps and gear you need to live an iPad-only life, and our favorite apps and tech on an..."		http://thecultcast.libsyn.com/cult-cast-58-ohhhhh-myyyy	2977.0	24583542	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #248 - iPhone 7 event reactions!	This episode: our iPhone 7 event reactions! iPhone 7, AirPods, the new Apple Watch—we’ll cover everything Apple announced this week, and tell you what we like, what we don’t, and what we’ll be spending our own hard-earned monies on....		http://thecultcast.libsyn.com/cultcast-248-iphone-7-event-reactions	3744.0	67772913	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #127 - Straight Outta Cupertino	If all the reports ring true, Apple is about to embark on their largest acquisition ever, and the ramifications could be massive. And on this episode of The CultCast, we dissect the Apple/Beats merger, and ask the questions: what could Apple possibly...		http://thecultcast.libsyn.com/cultcast-127-straight-outta-cupertino	3149.0	46054708	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #201 - Yaba daba dooooo	This week:  the pros and cons of Apple’s new 4K and 5K iMacs.  Plus: the new Magic Keyboard, Magic Mouse 2, and Magic Trackpad 2—we’ve got our grubby hands on Apple’s new peripherals and we’re...		http://thecultcast.libsyn.com/cultcast-201-yaba-daba-dooooo	8495.0	187385348	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #362 - Black Friday steals, MacBook Pro’s new GPU, and Steve Jobs stories	This week:    How to get the best Black Friday deals most shoppers miss!   The New MacBook Pro GPUs are a huge upgrade for a meager cost   Erfon's quest to get Apple to upgrade his two-month-old MBP!   We have to talk about iPhone XR....		http://thecultcast.libsyn.com/cultcast-363-black-friday-steals-macbook-pros-new-gpu-and-steve-jobs-stories	2967.0	56500593	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#418 - Whoa, Mac Pro is a MONSTER	This week on : The new Mac Pro proves Apple’s still got it! We cover our first impressions, plus discuss some of the insane upgrades available for Apple’s new powerhouse Mac. Plus, we reveal more of our favorite tech, shows, movies, and more in...		http://thecultcast.libsyn.com/418-whoa-mac-pro-is-monster	3873.0	63074644	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #73 - Classy 'n Sassy	"This week on CultCast: Apple Chief Tim Cook brings his Southern charm to Washington, hints at an iHologram; we make sense of the Apple tax debaucle; and Xbox One vs. Apple TV, should Apple be worried?
All that and more on this week's CultCast!
Thanks..."		http://thecultcast.libsyn.com/cult-cast-73-classy-n-sassy	2741.0	22054982	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#411 - New MacBook Pro LEAKS	"This week on : The new 16-inch MacBook Pro just leaked, but its ""new design"" has a lot people disappointed. Plus, we'll tell you why 2020 could deliver Apple's impressive hardware in years. And stick around for our favorite new router, mouse,..."		http://thecultcast.libsyn.com/411-new-macbook-pro-leaks	3708.0	60434583	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #163 - What Would Yeezus Do	This week: why Apple Watch will win the wrist war; we snap a pic with Patrick Stewart and he’s NOT amused; the good and bad of a Lucas-free Star Wars 7; Microsoft’s new Hololens look incredible; and we reveal some...		http://thecultcast.libsyn.com/cultcast-163-what-would-yeezus-do	3568.0	84012520	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #25 - OS X Snoop Lion	"Hard to believe we're already at episode 25!  And what an episode this will be, friends.
Find out all we know about Apple's mystery September 12th event, and what new goodies they will be revealing unto us  that fine day.
Then, is the iPhone..."		http://thecultcast.libsyn.com/cult-cast-25-os-x-snoop-lion	4610.0	62322536	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #12 - Apple's HDTV Revealed!	"We spill the beans in this ep, revealing everything our secret Apple source told us about Apple's upcoming HDTV.
Plus, what the craziest Apple fan we've ever seen just did to prove his worthiness, and then we reveal our favorite apps of the week - all..."		http://thecultcast.libsyn.com/cult-cast-12-apple-s-hdtv-revealed	2487.0	40896101	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #261 - Apple’s next big thing?	This week: why Apple is done chasing big hit products.  Plus: the demise of Pebble Watch is a bad omen for wearables; Foxconn secretly prepares to make more Apple products in the US; and we remember our favorite movies of...		http://thecultcast.libsyn.com/cultcast-261-apples-next-big-thing	3920.0	70581335	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #243 - Bustin' a squirt	This week: the controversy around iOS 10’s new gun emoji;  we compare Instagram’s new stories feature to Snapchat's; Gwyneth Paltrow brings her coding skills to ‘Planet of the Apps’; we attended a 5-day Apple II festival,...		http://thecultcast.libsyn.com/cultcast-243-bustin-a-squirt	2615.0	41837215	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#384 - Are we too critical of Apple?	This week: is the CultCast crew too critical of Apple? Some say yes. We discuss! Plus, we talk about the pros and cons of Apple’s reported modular Mac Pro. And we’ll look at why Samsung’s new folding phone is already breaking! And this fatal...		http://thecultcast.libsyn.com/cultcast-384-are-we-too-critical-of-apple	3045.0	48718495	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #339 - WWDC 2018 Reactions! (And our best-of-show picks)	This week: It’s our WWDC 2018 reactions! Plus—our picks for the best new features announced at the keynote.   This episode supported by   Casper’s American-made mattresses have just the right amount of memory foam and latex, and people...		http://thecultcast.libsyn.com/cultcast-339-wwdc-2018-reactions-and-our-best-of-show-picks	3913.0	71644509	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #217 - Super Brawl!	This week: new hardware, incoming! We’ll tell you our expectations of Apple’s rumored March 2016 event.  Plus, why the next iPad Air could be the best one yet; iPhone 7 may have far fewer features than expected; and, is Apple making a...		http://thecultcast.libsyn.com/cultcast-217-super-brawl	3412.0	63392075	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #319 - How Apple’s going to spend its MASSIVE fortune 💰🎉	This week: Tim Cook is THRILLED with the US’ new tax overhaul, and has some exciting plans to spend Apple’s massive fortune.  Plus: forget other smart speakers—we’re tell you why we’re now even more excited for HomePod.  And stick...		http://thecultcast.libsyn.com/cultcast-319-how-apples-going-to-spend-its-massive-fortune	3432.0	63937759	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #76 - No Cows Were Harmed	This time 'round on CultCast: iOS 7 debuts to a standing ovation, but some aren't in love;  OS X 10.9 Mavericks will have you rewatching Top Gun, we'll highlight the new features; new MacBook Airs get insanely long battery life and more power;...		http://thecultcast.libsyn.com/cult-cast-76-no-cows-were-harmed	3528.0	28453664	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #218 - The Beak made ‘im do it	"This week: neighbors complain of peculiar “motor noises"" emanating from Apple’s secret auto labs; the strange error that’s bricking iPhones everywhere (and how to avoid it); and, has Apple lost their way?  Some pundits are..."		http://thecultcast.libsyn.com/cultcast-218-the-beak-made-im-do-it	2814.0	58398825	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #249 - #JazzHands	This week: should you buy Airpods?  The reviews are in, and we’re excited.  Plus: the iPhone 7 carrier deals you need to know about; iPhone 7 smashes pre-order expectations; Series 1 vs. Series 2 Apple Watch; and,...		http://thecultcast.libsyn.com/cultcast-249-jazzhands	3110.0	57629430	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #318 -  The weirdest, whackiest, & wonderfullest gadgets of CES 2018!	This week: our list of the weirdest, whackiest, and wonderfullest gadgets of CES 2018!  Plus: Stevie Wonder, Stevie Nicks, and hanging with Andy Dick—we remember our favorite stories from CES's of years past.   This episode supported by...		http://thecultcast.libsyn.com/cultcast-318-the-weirdest-whackiest-wonderfullest-gadgets-of-ces-2018	4183.0	75957847	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #211 - Kanye Cobra	"This week: Apple let’s us all in to their super secret design lab, and what we find is amazing; the best of the holiday iOS App Store deals; and we pick our favorite movies of 2015!
 
This episode supported..."		http://thecultcast.libsyn.com/cultcast-211-kanye-cobra	4083.0	95566263	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #133 - Sexy Pixels	This week on the CultCast: Leander’s Big Adventure!  Leander’s back to tell us about his top secret mission to Apple HQ.  CoM reviews editor Charlie Sorrell tells us about some cool gear he’s reviewing.  We also run...		http://thecultcast.libsyn.com/cultcast-133-sexy-pixels	4366.0	77746789	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #53 - Day 3 Live From CES 2013	"Live from CES 2013 in Vegas - day 3!
The Consumer Electronics Show is now officially open for business, and team Cult spent the day scouring the massive halls looking for the best booths and tech.
On our newest episode, we recount cool tech we've..."		http://thecultcast.libsyn.com/cult-cast-53-day-3-live-from-ces-2013	2849.0	38497327	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #336 - Don’t buy a MacBook Pro until you hear this episode	Don’t buy any new MacBook Pro until you hear this episode—seriously.     There are growing reports, tons of complaints, and a new petition claiming the butterfly keyboard in the new MacBook Pro has a critical design flaw that can’t be...		http://thecultcast.libsyn.com/cultcast-336-dont-buy-a-macbook-pro-until-you-hear-this-episode	3641.0	67281850	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #195 - Leak-tacular!	"This week: here comes iPhone 6S, iPad Pro, and a drastically new Apple TV!  We’ll tell you what to expect from Apple’s Sept. 9th event, because this event is fixing to be a doozie.
 
Our thanks to  for supporting this..."		http://thecultcast.libsyn.com/cultcast-195-leak-tacular	3345.0	86971568	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #279 - Undercover in an iPhone production factory!	This week:  Official new Nvidia drivers make your Mac compatible with the best GPUs on the market! A mole gives us our best look yet at what it’s really like to work in an iPhone factory Apple has a secret team working on ‘breakthrough’...		http://thecultcast.libsyn.com/cultcast-279-undercover-in-an-iphone-production-factory	3603.0	95499737	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #241 - Hands off our Pokéballs	This week: leaked codenames might mean no iPhone 7 Pro; a new trademark alludes to a new wireless version of your white-wired EarPods; forget the debit card, Apple Pay is coming to an ATM near you; and, have you outgrown Apple’s...		http://thecultcast.libsyn.com/cultcast-241-hands-off-our-pokballs	3200.0	59069300	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #85 - The British Oreo	Never heard of the British Oreo? You will on this week's CultCast! Of course we'll also cover the week's best Apple stories, including what's new in iOS 7 beta 5; our own Leander Kahney's new book about Jony Ive; the strange new buzz around the...		http://thecultcast.libsyn.com/cult-cast-85-the-british-oreo	3213.0	25804645	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#390 - New Mac Pro debuting at WWDC?	Apple may be prepping the Mac Pro for its big reveal...don’t miss our WWDC 2019 hardware expectations. This week: Apple may be prepping the Mac Pro for its big reveal... don’t miss our WWDC 2019 hardware expectations! Plus: the pros and cons of...		http://thecultcast.libsyn.com/390-new-mac-pro-debuting-at-wwdc	2956.0	47299105	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #169 - The Blizzard Took My Internet	It’s time for all our Apple Watch hopes and dreams to come true.  With the big event coming March 9th, catch our Spring Forward event expectations, all that we (think we) know about the Apple Watch thus far, how much each edition will...		http://thecultcast.libsyn.com/cultcast-169-the-blizzard-took-my-internet	4630.0	111489089	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #232 - Techno-Utopian Baloney	This week: Apple makes a curious investment in China’s version of Uber; iPhones that charge wirelessly in your pocket; Siri is coming to a Mac near you; more weird and wacky stories from the Cult of Mac; and we tell you what we like (and what we...		http://thecultcast.libsyn.com/cultcast-232-techno-utopian-baloney	3923.0	59782368	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		The day we met (CC Off Topic with Aaron Hughes)	Two friends discuss fatherhood, and meeting their kids for the first time		http://thecultcast.libsyn.com/the-day-we-met-cultcast-off-topic-with-aaron-hughes	3629.0	59167080	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #238 - Gruber & Gruber	This week: You’ll laugh, you’ll cry—wait till you hear the latest lawsuit aimed right at Apple’s biggest products.  Plus: leaked photos of EarPods with a lightning connector look better than expected; why we may never get 3rd...		http://thecultcast.libsyn.com/cultcast-238-gruber-gruber	2703.0	57737576	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #352 - Say hello to the iPhone MAX (Extreme Edition)	This week: get ready for the iPhone MAX!  Plus: rumors indicate Apple’s new iPhones will receive a serious price cut; Apple is working on the one feature the  Watch desperately needs; and Leander reveals Apple’s secret sauce—the...		http://thecultcast.libsyn.com/cultcast-352-say-hello-to-the-iphone-max-extreme-edition	2999.0	57013847	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #140 - His Verse	This week: Robin Williams.  We remember the incredible passion, talent, comedy and heartbreak of one life’s great artists.  Then, stay tuned for this week’s best iPhone 6 and iPad rumors; Oculus Rift coming to OS X; the good,...		http://thecultcast.libsyn.com/cultcast-140-his-verse	3828.0	69037081	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #129 - Just chill... til the next episode.	It’s all happening!  WWDC 2014 is right around the corner, and if recent rumors are true, Apple’s about to make major moves into your home with iOS 8—we’ll fill you in.  Plus, the Apple/Beats deal is a reality, and...		http://thecultcast.libsyn.com/cultcast-129-just-chill-til-the-next-episode	4382.0	63532531	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #199 - So Much Drivel	This week:  we’ve spent seven full days with iPhone 6s and we’re ready to report what we love and what we don’t.  Plus: El Capitan just made your Mac a lot better!  We’ll cover the cool tricks your Mac just...		http://thecultcast.libsyn.com/cultcast-199-so-much-drivel	4761.0	115554381	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #30 - ERMAHGERD IPHERN FERRRVE	"The iPhone 5 is nigh!  And on this episode of the CultCast, we'll tell you everything we know about it, ponder what Apple will actually be naming it, and how to hang on to that unlimited data plan your carrier wants to move you out of.
Plus,..."		http://thecultcast.libsyn.com/cult-cast-30-ermahgerd-iphern-ferrrve	3864.0	53636470	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #203 - Children of the Candycorn	This week: Apple just had their best year ever—we’ll put it in perspective.  Plus: Nintendo’s first iOS game confuses us; the new Apple TV isn’t quite the revolution Apple promised; and stick around for a spooky new Get to...		http://thecultcast.libsyn.com/cultcast-203-children-of-the-candycorn	2914.0	74449968	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		"CultCast #358 - Our ""More In The Making” hardware event predictions 👳🏻‍♂️🔮"	This week:  New AirPods?  AirPower Mat?  Don’t you dare miss our “More in the Making” hardware event predictions.  Then: 17 reasons the iPhone XR should be your next phone; the world’s largest Mac collection could be yours...		http://thecultcast.libsyn.com/cultcast-358-our-more-in-the-making-hardware-event-predictions-0	3967.0	72497563	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #361 - The big problem with iPad Pro	This week: we love the new iPad Pro, but it has one glaring problem Apple needs to fix!  We discuss.  Plus: what the reviewers are saying about the new MacBook Air; the totally ridiculous iPad accessory we kind of really want; and two weeks...		http://thecultcast.libsyn.com/cultcast-361-the-big-problem-with-ipad-pro	3891.0	71277958	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #338 - iOS 12!  New Macs!  It’s our WWDC 2018 predictions!	This week:  It’s been a tight ship over there at Apple, so for the first time in a long time, we know almost nothing about what will be announced at an Apple Keynote.     But we think there’s a good case for new hardware come...		http://thecultcast.libsyn.com/cultcast-338-ios-12-new-macs-its-our-wwdc-2018-predictions	2795.0	53744152	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #71 - 8-Bit Bones	"This week in the Creative CultCast Cloud: Adobe goes rental; Nintendo comes to iPhone; 5S begins production; Steve Jobs dolls find new homes; Alex gets probed; Leander loves dinner; and Buster gets hit on by a goat.  Baaaah!
Thanks to..."		http://thecultcast.libsyn.com/cult-cast-71-8-bit-bones	2888.0	23328640	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#412 - AirPod Pros — a whole lot to like!	This week on : AirPod Pros! You want them, we got them. We’ll tell you what’s new, what’s good, what’s not, and how they compare to the regular AirPods. We've got LOTS to say… Plus: the first AppleTV+ reviews are trickling in, and, well…...		http://thecultcast.libsyn.com/412-airpod-pros-a-whole-lot-to-like	4069.0	66203444	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #167 - Made By Ive	Jony Ive and his infamous design team aren’t simply creating the Apple products you use and love, their influence is reshaping Apple itself.  On this episode, we look back at Jony’s humble start, and examine how Sir Ive...		http://thecultcast.libsyn.com/cultcast-167-made-by-ive	3810.0	95435732	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #268 - The whacky Apple products time forgot!	This week: Apple’s weirdest, whackiest, and worst products!  Plus: how Michael Scott almost single-handedly destroyed Apple; the cool new features in the iOS and macOS betas; facial recognition is coming to iPhone; and a look at the...		http://thecultcast.libsyn.com/cultcast-268-the-apple-products-time-forgot	4146.0	74205693	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #96 - iPad Event Special Edition	iPad Air. Retina iPad Mini.  New Macbook Pros. The new Mac Pro.  Mavericks goes free.  So does the new iLife and iWork.  There's a TON to talk about on this Special Edition CultCast! Join us, and Special MacCast host Adam...		http://thecultcast.libsyn.com/cult-cast-96-i-pad-event-special-edition	4457.0	35761593	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #374 - Painful truths about MacBook Pro	This week: The 2018 MacBook Pro is a beautiful machine, but it has some odd and painful flaws! Then: Quit or canned? Why is Angela Ahrendts leaving Apple? Plus: The saga of Gil Amelio, the CEO that saved Apple. This episode supported by  sofas are...		http://thecultcast.libsyn.com/cultcast-374-painful-truths-about-macbook-pro	3120.0	58949114	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		The CultCast Episode 2 (March 1, 2012)	It's CultCast episode 2!  In this ep. Erfon Elijah, Leander Kahney, and Buster Heine review iPad 3 rumors and what we expect to see when it's announced March 7th.  We discuss Apple's stock momentum and if it can continue. Then we wrap with...		http://thecultcast.libsyn.com/the-cult-cast-episode-2-march-1-2012-	2117.0	28145822	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #183 - #NoPantsFridays	This week: we’re on the ground for WWDC and AltConf!  We’ll tell you what it’s like.  Plus: our favorite features announced at the WWDC keynote; why we have high hopes for Beats 1 radio on Apple Music; Phil...		http://thecultcast.libsyn.com/cultcast-183-nopantsfridays	4928.0	111109256	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #373 -  What’s next for iPhone 🔥 Plus: our favorite gadgets!	This week: a new report details what next for Apple’s 2019 AND 2020 iPhones… Plus: Apple plans Netflix-for-games subscription service (with Alex E Heath!); it’s not just you, everyone got way more spam calls in 2018; and we talk a new wireless...		http://thecultcast.libsyn.com/-cultcast-373-reports-reveal-whats-next-for-iphone-plus-our-favorite-gadgets	5034.0	80543998	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#419 - All the best stuff of 2019!	This week on : From the hottest gift of 2019, to our favorite tech and travel locations, it's more of our picks for Best of the Year! This episode supported by Easily create a beautiful website all by yourself, at  Use offer code CultCast at checkout...		http://thecultcast.libsyn.com/419-all-the-best-stuff-of-2019	4006.0	65205776	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #246 - iPhone 8 Plus… Edge?	This week:  You’ve heard of Samsung’s Galaxy Edge… but is an iPhone 8 Plus Edge on the way?  Some respected analysts say yes.  Plus: iPhone 7 Plus with dual lens was just spotted on the streets; iOS 9.3.5 fixes one of the...		http://thecultcast.libsyn.com/cultcast-246-iphone-8-plus-edge	2555.0	40869221	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #31 - iPhone 5, Alive!	"It's our Apple iPhone 5 media event extravaganza! 
In this special episode, we'll tell you everything we know about Apple's new iPhone and iPod, and which new features are our favorites.
Plus, the feature we've all been waiting for is here:..."		http://thecultcast.libsyn.com/cult-cast-31-i-phone-5-alive	3469.0	48241376	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #42 -Git 'Er Done!	"On this week's CultCast, with no new Apple hardware to wax on and on about, we were forced to come up with real, actual content!
So begrudgingly, this week we cover some of our favorite and most useful productivity apps; tell you if you can ever..."		http://thecultcast.libsyn.com/cult-cast-42-git-er-done	3029.0	63251974	0
2020-03-25 19:19:37			2020-03-25 19:19:37		0		#431 - iOS 14 leaks!	This week: iOS 14 leaks! We’ll run through the best new features. Plus: Corona has hit Apple hard, and will mean delays for some of your most anticipated tech. Is Apple’s March event going to be canceled too? We’ll tell you what we know. This...		http://thecultcast.libsyn.com/431-ios-14-leaks	2897.0	55384424	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #51 - Day 1 Live From CES 2013	"Team Cult of Mac has descended upon Las Vegas to attend the largest and in-chargest technnology show in North America, the Consumer Electronics Show.
On this episode, we talk about some of the cool tech we've seen so far, and our why Apple wants to..."		http://thecultcast.libsyn.com/cult-cast-51-day-1-live-from-ces-2013	1950.0	26915635	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #135 - Tears of the Children	This time on The CultCast:  thirsty Germans drink the tears of Brazilian children!  Ohhh, sorry.  Too soon?  Also on the docket:  the secret Apple eBay store is back at it and selling iPhones at absurdly low prices; we pitch...		http://thecultcast.libsyn.com/cultcast-135-tears-of-the-children	3295.0	62292181	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#394 - Reacting to the departure of Jony Ive	This week: we knew it was coming, but now it’s official, Jony Ive is leaving Apple. Plus: 16-inch MacBook Pro could arrive sooner than you think; Apple just poached one of the world’s premiere ARM CPU architects; and we’ll tell you about the...		http://thecultcast.libsyn.com/394-reacting-to-the-departure-of-jony-ive	3227.0	51625401	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #370 - Finally!  Apple's bringing HomeKit to your favorite TVs and gadgets	This week: Smart curtains, smart plugs, smart lights, smart locks, and now... the best televisions on the market— Apple just revealed big moves to bring HomeKit to all your favorite gadgets, and they're just getting started. In 2019, the...		http://thecultcast.libsyn.com/cultcast-370-finally-apples-bringing-homekit-to-your-favorite-tvs-and-gadgets	3464.0	55426740	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #346 - 2018 MacBook Pro performance — after the patch?	This week:  Apple has issued a patch that significantly increases performance for all 2018 MacBook Pros, but there's one glaring problem it doesn't fix...  Plus, we talk new HomePod features from iOS 12 beta, and we wrap up with your emails!...		http://thecultcast.libsyn.com/cultcast-346-2018-macbook-pro-after-the-patch	2337.0	46414820	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #288 - iPad Pro and HomePod get great reviews! 🤜🏼💥🤛🏼	This week:   Reviews for the new iPad Pro and HomePod are bonkers Someone in the Apple supply chain just accidentally leaked some of iPhone 8’s marquee features Speed tests show a big improvement in the new MacBook Pro Apple finally offers us...		http://thecultcast.libsyn.com/cultcast-288-ipad-pro-and-homepod-get-great-reviews	3594.0	95289085	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		"CultCast #86  - ""He's A Fruitarian"""	This week on CultCast: Jobs!  We've seen it, and now the question is—should you?  We'll discuss the much-hyped movie (100% spoiler free), Kutcher's performance and love for the man, plus examine if the real Jobs fits the...		http://thecultcast.libsyn.com/cult-cast-86-he-s-a-fruitarian	3213.0	25926265	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #264 - Best gadgets of 2016!	This week, it's our epic final episode of 2016!  We’ll wrap up the year with our hands-on review of the hottness themselves, Apple’s AirPods.  Then… is Apple’s “Golden Era” drawing to a close?  We...		http://thecultcast.libsyn.com/cultcast-264-best-gadgets-of-2016	5031.0	88357140	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#379 | Our Apple Showtime event predictions!	This week: Apple’s Showtime event is just around the corner, and this is the first event ever that focuses purely on services. Is Apple’s streaming TV service going to suck? We’ll tell you what we expect! Plus: Leander unveils the details on his...		http://thecultcast.libsyn.com/379-apples-showtime-event-expectations	3017.0	57307935	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #341 - The SAD state of the Mac	This week:   It’s been over a year since Apple has updated virtually any of their Macs.  Just what in the heck in going on?     Why all your online purchases will soon be taxed   Instagram takes on YouTube with new IGTV app   MoviePass is...		http://thecultcast.libsyn.com/cultcast-341-the-sad-state-of-the-mac	3245.0	60949769	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #170 - Too Many Dongles	This week: we break down all that we know and still don’t about the Apple Watch, and Leander says why the $10,000 gold editions are totally opposite Steve Jobs’ vision for the company he co-founded....		http://thecultcast.libsyn.com/cultcast-170-too-many-dongles	4138.0	97926655	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#392 - iOS 13’s best hidden features plus our favorite gadgets 🤖🔥	This week: the super useful iOS 13 features you haven’t heard about! Plus: we discuss the best new features in iPadOS. And we’ll tell you about our favorite new gadgets in an all-new Under Review. This episode supported by The NETGEAR Nighthawk...		http://thecultcast.libsyn.com/392-ios-13s-best-hidden-features-plus-our-favorite-gadgets	3945.0	63121369	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #43 - Let's Hold Hands	"Apple and HTC put their lawsuits behind them; Microsoft's paid cavalcade of celebrity Windows Phone endorsements make us sad; and Apple's big new plans to to fan the flames of employee innovation.
As you'll soon hear, no topic is safe from discussion..."		http://thecultcast.libsyn.com/cult-cast-43-let-s-hold-hands	2389.0	49824744	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #137 - Trusty Steeds	This week: William Shatner is the coolest grandpa ever; to take on Apple, Microsoft doubles down on design; Apple inches closer to a digital wallet; why the Apple on your iPhone 6 could glow; iBeacons are a marketer’s best friend; and...		http://thecultcast.libsyn.com/cultcast-137-trusty-steeds	3428.0	62860773	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #220 - Before and after	This week: with the FBI vs. Apple battle heating up, some lawyers say Tim Cook could land in jail; why Siri in the next version of OS X may point to redesigned MacBooks;  and, just how much would you pay for a box of Steve...		http://thecultcast.libsyn.com/cultcast-220-before-and-after	2561.0	53364272	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		#396 - Big Mac updates!	This week: Big Mac updates! But not like a Big Mac. We're talking computers. Never mind, look—Apple just updated the MacBook Air, dropped the price, and supercharged the 13-inch MacBook Pro. Plus: a new report says Apple will finally update the...		http://thecultcast.libsyn.com/396-big-mac-updates	2625.0	43111805	0
2020-03-25 19:19:38			2020-03-25 19:19:38		0		CultCast #23 - The BatCast Rises!	"Batman tries to destroy the CultCast; how too much time and money transformed Woz in the king of all geeks; telecoms at it again, want to charge you for FaceTime over 3G; Macbook Air Vs. Pro, which is right for you?
Then, Faves and Raves, the game..."		http://thecultcast.libsyn.com/cult-cast-23-the-bat-cast-rises	2713.0	37321007	0
